,Attraction,AttractionType,CityName,Country,Region,Continent
36104,Kuta Beach - Bali,Beaches,Koh Tao,Thailand,South East Asia,Asia
36105,Uluwatu Temple,Religious Sites,Koh Tao,Thailand,South East Asia,Asia
36106,Waterbom Bali,Water Parks,Koh Tao,Thailand,South East Asia,Asia
36107,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,South Carolina,United States,Northern America,America
36109,Tegalalang Rice Terrace,Points of Interest & Landmarks,South Carolina,United States,Northern America,America
36111,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Redland City,Australia,Australia,Australia & Oceania
36114,Seminyak Beach,Beaches,Redland City,Australia,Australia,Australia & Oceania
36115,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Barrie,Canada,Northern America,America
36116,Tegalalang Rice Terrace,Points of Interest & Landmarks,Barrie,Canada,Northern America,America
36118,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Marrickville,Australia,Australia,Australia & Oceania
36120,Tegalalang Rice Terrace,Points of Interest & Landmarks,Marrickville,Australia,Australia,Australia & Oceania
36121,Sanur Beach,Beaches,Marrickville,Australia,Australia,Australia & Oceania
36122,Seminyak Beach,Beaches,Marrickville,Australia,Australia,Australia & Oceania
36123,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Mooloolaba,Australia,Australia,Australia & Oceania
36128,Tegalalang Rice Terrace,Points of Interest & Landmarks,Mooloolaba,Australia,Australia,Australia & Oceania
36131,Tegenungan Waterfall,Waterfalls,Mooloolaba,Australia,Australia,Australia & Oceania
36133,Kuta Beach - Bali,Beaches,Mooloolaba,Australia,Australia,Australia & Oceania
36134,Sanur Beach,Beaches,Mooloolaba,Australia,Australia,Australia & Oceania
36136,Tanah Lot Temple,Religious Sites,Mooloolaba,Australia,Australia,Australia & Oceania
36137,Uluwatu Temple,Religious Sites,Mooloolaba,Australia,Australia,Australia & Oceania
36138,Waterbom Bali,Water Parks,Mooloolaba,Australia,Australia,Australia & Oceania
36140,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Ormoc,Philippines,South East Asia,Asia
36141,Nusa Dua Beach,Beaches,Ormoc,Philippines,South East Asia,Asia
36142,Uluwatu Temple,Religious Sites,Ormoc,Philippines,South East Asia,Asia
36143,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Chamonix,France,Western Europe,Europe
36144,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,San Antonio,United States,Northern America,America
36151,Tegalalang Rice Terrace,Points of Interest & Landmarks,San Antonio,United States,Northern America,America
36154,Tegenungan Waterfall,Waterfalls,San Antonio,United States,Northern America,America
36155,Nusa Dua Beach,Beaches,San Antonio,United States,Northern America,America
36156,Kuta Beach - Bali,Beaches,San Antonio,United States,Northern America,America
36159,Sanur Beach,Beaches,San Antonio,United States,Northern America,America
36161,Seminyak Beach,Beaches,San Antonio,United States,Northern America,America
36163,Tanah Lot Temple,Religious Sites,San Antonio,United States,Northern America,America
36165,Uluwatu Temple,Religious Sites,San Antonio,United States,Northern America,America
36166,Waterbom Bali,Water Parks,San Antonio,United States,Northern America,America
36167,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Sea Isle City,United States,Northern America,America
36169,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Obidos,Portugal,Southern Europe,Europe
36170,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Rancho Cucamonga,United States,Northern America,America
36172,Tegenungan Waterfall,Waterfalls,Rancho Cucamonga,United States,Northern America,America
36173,Seminyak Beach,Beaches,Rancho Cucamonga,United States,Northern America,America
36174,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Park City,United States,Northern America,America
36176,Nusa Dua Beach,Beaches,Park City,United States,Northern America,America
36177,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Isle of Wight,United Kingdom,Western Europe,Europe
36181,Tegalalang Rice Terrace,Points of Interest & Landmarks,Isle of Wight,United Kingdom,Western Europe,Europe
36183,Tegenungan Waterfall,Waterfalls,Isle of Wight,United Kingdom,Western Europe,Europe
36184,Kuta Beach - Bali,Beaches,Isle of Wight,United Kingdom,Western Europe,Europe
36186,Sanur Beach,Beaches,Isle of Wight,United Kingdom,Western Europe,Europe
36188,Tanah Lot Temple,Religious Sites,Isle of Wight,United Kingdom,Western Europe,Europe
36191,Uluwatu Temple,Religious Sites,Isle of Wight,United Kingdom,Western Europe,Europe
36192,Waterbom Bali,Water Parks,Isle of Wight,United Kingdom,Western Europe,Europe
36193,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Arad,Romania,Central Europe,Europe
36196,Nusa Dua Beach,Beaches,Arad,Romania,Central Europe,Europe
36197,Sanur Beach,Beaches,Arad,Romania,Central Europe,Europe
36198,Uluwatu Temple,Religious Sites,Arad,Romania,Central Europe,Europe
36199,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Luzon,Philippines,South East Asia,Asia
36204,Tegalalang Rice Terrace,Points of Interest & Landmarks,Luzon,Philippines,South East Asia,Asia
36209,Nusa Dua Beach,Beaches,Luzon,Philippines,South East Asia,Asia
36210,Sanur Beach,Beaches,Luzon,Philippines,South East Asia,Asia
36211,Seminyak Beach,Beaches,Luzon,Philippines,South East Asia,Asia
36212,Tanah Lot Temple,Religious Sites,Luzon,Philippines,South East Asia,Asia
36214,Uluwatu Temple,Religious Sites,Luzon,Philippines,South East Asia,Asia
36219,Malioboro Road,Flea & Street Markets,Luzon,Philippines,South East Asia,Asia
36222,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Midland,United States,Northern America,America
36223,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Evanston,United States,Northern America,America
36224,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Georgetown,Canada,Northern America,America
36226,Seminyak Beach,Beaches,Georgetown,Canada,Northern America,America
36227,Tanah Lot Temple,Religious Sites,Georgetown,Canada,Northern America,America
36228,Uluwatu Temple,Religious Sites,Georgetown,Canada,Northern America,America
36229,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Sumatra,Indonesia,South East Asia,Asia
36230,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Korolev,Russia,Eastern Europe,Europe
36231,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,New Orleans,United States,Northern America,America
36235,Tegalalang Rice Terrace,Points of Interest & Landmarks,New Orleans,United States,Northern America,America
36237,Kuta Beach - Bali,Beaches,New Orleans,United States,Northern America,America
36238,Tanah Lot Temple,Religious Sites,New Orleans,United States,Northern America,America
36239,Uluwatu Temple,Religious Sites,New Orleans,United States,Northern America,America
36240,Waterbom Bali,Water Parks,New Orleans,United States,Northern America,America
36242,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Dammam,Saudi Arabia,Middle East,Asia
36245,Tanah Lot Temple,Religious Sites,Dammam,Saudi Arabia,Middle East,Asia
36246,Uluwatu Temple,Religious Sites,Dammam,Saudi Arabia,Middle East,Asia
36247,Waterbom Bali,Water Parks,Dammam,Saudi Arabia,Middle East,Asia
36248,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Bodalla,Australia,Australia,Australia & Oceania
36249,Tanah Lot Temple,Religious Sites,Bodalla,Australia,Australia,Australia & Oceania
36250,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Long Hanborough,United Kingdom,Western Europe,Europe
36251,Nusa Dua Beach,Beaches,Long Hanborough,United Kingdom,Western Europe,Europe
36252,Tanah Lot Temple,Religious Sites,Long Hanborough,United Kingdom,Western Europe,Europe
36253,Waterbom Bali,Water Parks,Long Hanborough,United Kingdom,Western Europe,Europe
36255,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Poland,United States,Northern America,America
36259,Tegalalang Rice Terrace,Points of Interest & Landmarks,Poland,United States,Northern America,America
36260,Tegenungan Waterfall,Waterfalls,Poland,United States,Northern America,America
36262,Nusa Dua Beach,Beaches,Poland,United States,Northern America,America
36263,Kuta Beach - Bali,Beaches,Poland,United States,Northern America,America
36264,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,wasaga beach,Canada,Northern America,America
36265,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Patiala,India,South Asia,Asia
36266,Kuta Beach - Bali,Beaches,Patiala,India,South Asia,Asia
36267,Seminyak Beach,Beaches,Patiala,India,South Asia,Asia
36268,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Oceanside,United States,Northern America,America
36271,Tegalalang Rice Terrace,Points of Interest & Landmarks,Oceanside,United States,Northern America,America
36272,Tegenungan Waterfall,Waterfalls,Oceanside,United States,Northern America,America
36273,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Depok,Indonesia,South East Asia,Asia
36276,Tegalalang Rice Terrace,Points of Interest & Landmarks,Depok,Indonesia,South East Asia,Asia
36277,Water Castle (Tamansari),Points of Interest & Landmarks,Depok,Indonesia,South East Asia,Asia
36278,Malang City Square,Points of Interest & Landmarks,Depok,Indonesia,South East Asia,Asia
36280,Bromo Tengger Semeru National Park,National Parks,Depok,Indonesia,South East Asia,Asia
36284,Tegenungan Waterfall,Waterfalls,Depok,Indonesia,South East Asia,Asia
36285,Nusa Dua Beach,Beaches,Depok,Indonesia,South East Asia,Asia
36287,Kuta Beach - Bali,Beaches,Depok,Indonesia,South East Asia,Asia
36289,Sanur Beach,Beaches,Depok,Indonesia,South East Asia,Asia
36291,Seminyak Beach,Beaches,Depok,Indonesia,South East Asia,Asia
36294,Tanah Lot Temple,Religious Sites,Depok,Indonesia,South East Asia,Asia
36295,Uluwatu Temple,Religious Sites,Depok,Indonesia,South East Asia,Asia
36296,Waterbom Bali,Water Parks,Depok,Indonesia,South East Asia,Asia
36297,Ullen Sentalu Museum,History Museums,Depok,Indonesia,South East Asia,Asia
36304,Merapi Volcano,Volcanos,Depok,Indonesia,South East Asia,Asia
36305,Mount Semeru Volcano,Volcanos,Depok,Indonesia,South East Asia,Asia
36308,Malioboro Road,Flea & Street Markets,Depok,Indonesia,South East Asia,Asia
36310,Ramayana Ballet at Prambanan,Ballets,Depok,Indonesia,South East Asia,Asia
36311,Khayangan Reflexology & Massage,Spas,Depok,Indonesia,South East Asia,Asia
36312,Museum Malang Tempo Doeloe,Speciality Museums,Depok,Indonesia,South East Asia,Asia
36313,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Parma,Italy,Southern Europe,Europe
36314,Sanur Beach,Beaches,Parma,Italy,Southern Europe,Europe
36315,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Lodz,Poland,Central Europe,Europe
36316,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Tucson,United States,Northern America,America
36325,Tegalalang Rice Terrace,Points of Interest & Landmarks,Tucson,United States,Northern America,America
36327,Kuta Beach - Bali,Beaches,Tucson,United States,Northern America,America
36328,Seminyak Beach,Beaches,Tucson,United States,Northern America,America
36330,Tanah Lot Temple,Religious Sites,Tucson,United States,Northern America,America
36331,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Lytham St Anne's,United Kingdom,Western Europe,Europe
36333,Tegenungan Waterfall,Waterfalls,Lytham St Anne's,United Kingdom,Western Europe,Europe
36334,Sanur Beach,Beaches,Lytham St Anne's,United Kingdom,Western Europe,Europe
36336,Waterbom Bali,Water Parks,Lytham St Anne's,United Kingdom,Western Europe,Europe
36337,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Los Gatos,United States,Northern America,America
36339,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Cork,Ireland,Western Europe,Europe
36346,Sanur Beach,Beaches,Cork,Ireland,Western Europe,Europe
36347,Tanah Lot Temple,Religious Sites,Cork,Ireland,Western Europe,Europe
36349,Uluwatu Temple,Religious Sites,Cork,Ireland,Western Europe,Europe
36350,Waterbom Bali,Water Parks,Cork,Ireland,Western Europe,Europe
36355,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Wuxi,China,East Asia,Asia
36358,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Bastrop,United States,Northern America,America
36359,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Flowery Branch,Georgia,Eastern Europe,Europe
36360,Nusa Dua Beach,Beaches,Flowery Branch,Georgia,Eastern Europe,Europe
36361,Sanur Beach,Beaches,Flowery Branch,Georgia,Eastern Europe,Europe
36362,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Minsk,Belarus,Eastern Europe,Europe
36363,Sanur Beach,Beaches,Minsk,Belarus,Eastern Europe,Europe
36364,Waterbom Bali,Water Parks,Minsk,Belarus,Eastern Europe,Europe
36365,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Larnaca,Cyprus,Middle East,Asia
36367,Nusa Dua Beach,Beaches,Larnaca,Cyprus,Middle East,Asia
36369,Kuta Beach - Bali,Beaches,Larnaca,Cyprus,Middle East,Asia
36370,Seminyak Beach,Beaches,Larnaca,Cyprus,Middle East,Asia
36371,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Kastrup,Denmark,Northern Europe,Europe
36373,Tegalalang Rice Terrace,Points of Interest & Landmarks,Kastrup,Denmark,Northern Europe,Europe
36374,Seminyak Beach,Beaches,Kastrup,Denmark,Northern Europe,Europe
36375,Tanah Lot Temple,Religious Sites,Kastrup,Denmark,Northern Europe,Europe
36376,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Dongguan,China,East Asia,Asia
36377,Kuta Beach - Bali,Beaches,Dongguan,China,East Asia,Asia
36378,Tanah Lot Temple,Religious Sites,Dongguan,China,East Asia,Asia
36379,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Ardeer,Australia,Australia,Australia & Oceania
36380,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Burgas,Bulgaria,Southern Europe,Europe
36381,Seminyak Beach,Beaches,Burgas,Bulgaria,Southern Europe,Europe
36382,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Moergestel,Netherlands,Western Europe,Europe
36384,Tegalalang Rice Terrace,Points of Interest & Landmarks,Moergestel,Netherlands,Western Europe,Europe
36385,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Huntington Beach,United States,Northern America,America
36387,Tegalalang Rice Terrace,Points of Interest & Landmarks,Huntington Beach,United States,Northern America,America
36388,Nusa Dua Beach,Beaches,Huntington Beach,United States,Northern America,America
36389,Kuta Beach - Bali,Beaches,Huntington Beach,United States,Northern America,America
36390,Seminyak Beach,Beaches,Huntington Beach,United States,Northern America,America
36391,Tanah Lot Temple,Religious Sites,Huntington Beach,United States,Northern America,America
36393,Uluwatu Temple,Religious Sites,Huntington Beach,United States,Northern America,America
36394,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Karlskrona,Sweden,Northern Europe,Europe
36395,Tanah Lot Temple,Religious Sites,Karlskrona,Sweden,Northern Europe,Europe
36396,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Nusa Dua,Indonesia,South East Asia,Asia
36401,Tegalalang Rice Terrace,Points of Interest & Landmarks,Nusa Dua,Indonesia,South East Asia,Asia
36404,Nusa Dua Beach,Beaches,Nusa Dua,Indonesia,South East Asia,Asia
36410,Sanur Beach,Beaches,Nusa Dua,Indonesia,South East Asia,Asia
36411,Seminyak Beach,Beaches,Nusa Dua,Indonesia,South East Asia,Asia
36412,Tanah Lot Temple,Religious Sites,Nusa Dua,Indonesia,South East Asia,Asia
36413,Waterbom Bali,Water Parks,Nusa Dua,Indonesia,South East Asia,Asia
36414,Yogyakarta Palace,Historic Sites,Nusa Dua,Indonesia,South East Asia,Asia
36415,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Novato,United States,Northern America,America
36417,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Den Bosch,Netherlands,Western Europe,Europe
36419,Tegalalang Rice Terrace,Points of Interest & Landmarks,Den Bosch,Netherlands,Western Europe,Europe
36420,Sanur Beach,Beaches,Den Bosch,Netherlands,Western Europe,Europe
36422,Uluwatu Temple,Religious Sites,Den Bosch,Netherlands,Western Europe,Europe
36423,Waterbom Bali,Water Parks,Den Bosch,Netherlands,Western Europe,Europe
36424,Yogyakarta Palace,Historic Sites,Den Bosch,Netherlands,Western Europe,Europe
36425,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Blacktown,Australia,Australia,Australia & Oceania
36426,Tanah Lot Temple,Religious Sites,Blacktown,Australia,Australia,Australia & Oceania
36427,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Ponta Delgada,Portugal,Southern Europe,Europe
36430,Sanur Beach,Beaches,Ponta Delgada,Portugal,Southern Europe,Europe
36431,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Muscat,Oman,Middle East,Asia
36443,Tegalalang Rice Terrace,Points of Interest & Landmarks,Muscat,Oman,Middle East,Asia
36446,Tegenungan Waterfall,Waterfalls,Muscat,Oman,Middle East,Asia
36447,Kuta Beach - Bali,Beaches,Muscat,Oman,Middle East,Asia
36449,Seminyak Beach,Beaches,Muscat,Oman,Middle East,Asia
36451,Tanah Lot Temple,Religious Sites,Muscat,Oman,Middle East,Asia
36454,Uluwatu Temple,Religious Sites,Muscat,Oman,Middle East,Asia
36455,Waterbom Bali,Water Parks,Muscat,Oman,Middle East,Asia
36457,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,The Royal Town of Sutton Coldfield,United Kingdom,Western Europe,Europe
36460,Tegalalang Rice Terrace,Points of Interest & Landmarks,The Royal Town of Sutton Coldfield,United Kingdom,Western Europe,Europe
36462,Tegenungan Waterfall,Waterfalls,The Royal Town of Sutton Coldfield,United Kingdom,Western Europe,Europe
36463,Sanur Beach,Beaches,The Royal Town of Sutton Coldfield,United Kingdom,Western Europe,Europe
36464,Tanah Lot Temple,Religious Sites,The Royal Town of Sutton Coldfield,United Kingdom,Western Europe,Europe
